classifier,setting_id,settings,accuracy,w_avg_precision,w_avg_recall
Logistic Regression,s17,"[['com', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.5297904191616766,0.6272381005762047,0.5297904191616766
Naive Bayes,s18,"[['com', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6654191616766468,0.6534984579386096,0.6654191616766468
Support Vector Machines,s18,"[['com', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.45314371257485025,0.616726265401623,0.45314371257485025
Logistic Regression,s18,"[['com', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.5327844311377247,0.6644454835609351,0.5327844311377247
Naive Bayes,s19,"[['com', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6652694610778443,0.6414740963796732,0.6652694610778443
Support Vector Machines,s19,"[['com', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.47305389221556887,0.6166351167694749,0.47305389221556887
Logistic Regression,s19,"[['com', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.5426646706586826,0.6619267636407704,0.5426646706586826
Naive Bayes,s20,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9062874251497005,0.9066873949415788,0.9062874251497005
Support Vector Machines,s20,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.958682634730539,0.9575643906726528,0.958682634730539
Logistic Regression,s20,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9446107784431137,0.9468689219805398,0.9446107784431137
Naive Bayes,s21,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9055389221556887,0.906477783886427,0.9055389221556887
Support Vector Machines,s21,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.9588323353293413,0.9572151647975714,0.9588323353293413
