classifier,setting_id,settings,accuracy,w_avg_precision,w_avg_recall
Support Vector Machines,s253,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7281250000000001,0.7559257582222776,0.7281250000000001
Logistic Regression,s253,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7310661764705882,0.7465359844484888,0.7310661764705882
Naive Bayes,s254,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.5943014705882352,0.6140542261194323,0.5943014705882352
Support Vector Machines,s254,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6676470588235294,0.6924350874639081,0.6676470588235294
Logistic Regression,s254,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.683639705882353,0.6932866457311235,0.683639705882353
Naive Bayes,s255,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.5957720588235295,0.6117431453642317,0.5957720588235295
Support Vector Machines,s255,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6648897058823529,0.6882528136876109,0.6648897058823529
Logistic Regression,s255,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6718749999999999,0.6814644411179553,0.6718749999999999
Naive Bayes,s256,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6321691176470589,0.6537856232993965,0.6321691176470589
Support Vector Machines,s256,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7485294117647059,0.7788714486460953,0.7485294117647059
Logistic Regression,s256,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7588235294117646,0.7757628013558548,0.7588235294117646
Naive Bayes,s257,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6284926470588237,0.650134640294935,0.6284926470588237
Support Vector Machines,s257,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7501838235294117,0.7810336040138124,0.7501838235294117
Logistic Regression,s257,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7579044117647059,0.7739072978546921,0.7579044117647059
Naive Bayes,s258,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6193014705882354,0.6341985915979704,0.6193014705882354
Support Vector Machines,s258,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6865808823529411,0.7142214367084269,0.6865808823529411
Logistic Regression,s258,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7044117647058823,0.7143131868194798,0.7044117647058823
Naive Bayes,s259,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6126838235294118,0.6270632699144856,0.6126838235294118
Support Vector Machines,s259,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6821691176470589,0.7126902811067451,0.6821691176470589
Logistic Regression,s259,"[['pac', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6941176470588236,0.7046959052711874,0.6941176470588236
Naive Bayes,s260,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6476102941176471,0.6668055372310212,0.6476102941176471
Support Vector Machines,s260,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7656250000000001,0.7858795833031703,0.7656250000000001
Logistic Regression,s260,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7801470588235295,0.7899784367506322,0.7801470588235295
Naive Bayes,s261,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6505514705882354,0.6679230097098855,0.6505514705882354
Support Vector Machines,s261,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7681985294117648,0.7886374374198363,0.7681985294117648
Logistic Regression,s261,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7805147058823529,0.7894857154615325,0.7805147058823529
Naive Bayes,s262,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6386029411764707,0.6550785404083468,0.6386029411764707
Support Vector Machines,s262,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7165441176470588,0.7375342511318694,0.7165441176470588
Logistic Regression,s262,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7455882352941176,0.7534591746517038,0.7455882352941176
Naive Bayes,s263,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6270220588235295,0.6380252056814185,0.6270220588235295
Support Vector Machines,s263,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7091911764705883,0.7293637260574556,0.7091911764705883
Logistic Regression,s263,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7330882352941176,0.7428591779601836,0.7330882352941176
Naive Bayes,s264,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.65,0.6692477022104545,0.65
Support Vector Machines,s264,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7636029411764707,0.7846847126500293,0.7636029411764707
Logistic Regression,s264,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7829044117647059,0.7922508251706586,0.7829044117647059
Naive Bayes,s265,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6415441176470588,0.6583922679908513,0.6415441176470588
Support Vector Machines,s265,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7645220588235294,0.7853495440995275,0.7645220588235294
Logistic Regression,s265,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7788602941176469,0.7877632876288507,0.7788602941176469
Naive Bayes,s266,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6347426470588233,0.6514657324722333,0.6347426470588233
Support Vector Machines,s266,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7194852941176471,0.7393374042317409,0.7194852941176471
Logistic Regression,s266,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7463235294117647,0.7542840196356867,0.7463235294117647
Naive Bayes,s267,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6216911764705881,0.6332981571773943,0.6216911764705881
Support Vector Machines,s267,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7051470588235293,0.726119678498127,0.7051470588235293
Logistic Regression,s267,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7373161764705882,0.7458340821171243,0.7373161764705882
Naive Bayes,s268,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6481617647058824,0.6656579812065446,0.6481617647058824
Support Vector Machines,s268,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7647058823529411,0.7878759043389219,0.7647058823529411
Logistic Regression,s268,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7788602941176471,0.7903424846635142,0.7788602941176471
Naive Bayes,s269,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6498161764705884,0.6660357400033796,0.6498161764705884
Support Vector Machines,s269,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7641544117647059,0.7881798169980307,0.7641544117647059
Logistic Regression,s269,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7816176470588235,0.7925540744228395,0.7816176470588235
Naive Bayes,s270,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.63125,0.6455148127047416,0.63125
Support Vector Machines,s270,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7097426470588235,0.7317405535705968,0.7097426470588235
Logistic Regression,s270,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7371323529411764,0.7435871833848261,0.7371323529411764
Naive Bayes,s271,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.625,0.6348897948957426,0.625
Support Vector Machines,s271,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7040441176470589,0.7282549817626462,0.7040441176470589
Logistic Regression,s271,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7340073529411766,0.7428643463913762,0.7340073529411766
Naive Bayes,s272,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6290441176470588,0.6468202387283609,0.6290441176470588
Support Vector Machines,s272,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7463235294117647,0.7721142618900159,0.7463235294117647
Logistic Regression,s272,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7582720588235294,0.7722358076702358,0.7582720588235294
Naive Bayes,s273,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6264705882352941,0.6446393766161558,0.6264705882352941
Support Vector Machines,s273,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7446691176470587,0.7706920226799396,0.7446691176470587
Logistic Regression,s273,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7564338235294118,0.7691122065523508,0.7564338235294118
Naive Bayes,s275,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.615625,0.6260941093944432,0.615625
Support Vector Machines,s275,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6873161764705882,0.7123717367485449,0.6873161764705882
Logistic Regression,s275,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7012867647058822,0.7108724535965993,0.7012867647058822
Naive Bayes,s274,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6193014705882353,0.6334895860047812,0.6193014705882353
Support Vector Machines,s274,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6915441176470589,0.7136061614782694,0.6915441176470589
Logistic Regression,s274,"[['pac', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7073529411764705,0.715367035605371,0.7073529411764705
Naive Bayes,s276,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.5988970588235294,0.6244658754674189,0.5988970588235294
Support Vector Machines,s276,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7238970588235294,0.7483147486880648,0.7238970588235294
Logistic Regression,s276,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7246323529411767,0.7404431657404513,0.7246323529411767
Naive Bayes,s277,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.600735294117647,0.6232059512126434,0.600735294117647
Support Vector Machines,s277,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7284926470588234,0.7518889592096903,0.7284926470588234
Logistic Regression,s277,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7308823529411765,0.7440274538741795,0.7308823529411765
Naive Bayes,s278,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.5963235294117647,0.617386248869664,0.5963235294117647
Support Vector Machines,s278,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6753676470588236,0.695077801861592,0.6753676470588236
Logistic Regression,s278,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6863970588235293,0.6954217156758993,0.6863970588235293
Naive Bayes,s279,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.5966911764705882,0.6126900974396872,0.5966911764705882
Support Vector Machines,s279,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6704044117647059,0.6901818060121404,0.6704044117647059
Logistic Regression,s279,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6773897058823529,0.6878052706242488,0.6773897058823529
Naive Bayes,s280,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6064338235294118,0.6318740857702545,0.6064338235294118
Support Vector Machines,s280,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7284926470588236,0.7526992096849775,0.7284926470588236
Logistic Regression,s280,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.73125,0.7458662811830321,0.73125
Naive Bayes,s281,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.5976102941176471,0.6192824453066322,0.5976102941176471
Support Vector Machines,s281,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7277573529411765,0.7525823834886178,0.7277573529411765
Logistic Regression,s281,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7270220588235293,0.7405487278658366,0.7270220588235293
Naive Bayes,s283,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.5939338235294118,0.6086840872730125,0.5939338235294118
Support Vector Machines,s283,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6674632352941178,0.6879008543853466,0.6674632352941178
Logistic Regression,s283,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6792279411764705,0.6885501259925088,0.6792279411764705
Naive Bayes,s282,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6003676470588235,0.6189322153691941,0.6003676470588235
Support Vector Machines,s282,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6772058823529411,0.6970615815416297,0.6772058823529411
Logistic Regression,s282,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'stem', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6889705882352942,0.6976164962483853,0.6889705882352942
Naive Bayes,s284,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.6012867647058824,0.6306826260238204,0.6012867647058824
Support Vector Machines,s284,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7266544117647059,0.7553089509890163,0.7266544117647059
Logistic Regression,s284,"[['pac', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['lib', 'scw', 'lc', 'sc', 'sw', 'jk', 'tow'], ['pm', 'lc', 'sc', 'sw', 'jk', 'tow']]",0.7290441176470589,0.7454099134971768,0.7290441176470589
